from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658471_7042,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572827_7012,1
NSR:Quay:74037,ATB:ServiceJourney:75_250113084170654_4,NSR:Quay:74037,ATB:ServiceJourney:77_250113084169238_3,1
NSR:Quay:74192,ATB:ServiceJourney:83_240516085572252_1,NSR:Quay:74192,ATB:ServiceJourney:72_240516085572723_5,1
NSR:Quay:72660,ATB:ServiceJourney:591_241021121639956_10,NSR:Quay:72660,ATB:ServiceJourney:452_241205091488546_2,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697723_6012,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663167_6030,1
NSR:Quay:72660,ATB:ServiceJourney:591_241021121639960_15,NSR:Quay:74644,ATB:ServiceJourney:452_241021121642248_8,1
NSR:Quay:102047,ATB:ServiceJourney:311_241021121642531_45,NSR:Quay:102047,ATB:ServiceJourney:430_241205091486225_4,1
NSR:Quay:79023,ATB:ServiceJourney:7324_241205091488900_22,NSR:Quay:79023,ATB:ServiceJourney:630_241205091487000_4,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085374384_17,NSR:Quay:72888,ATB:ServiceJourney:82_250203085197869_25,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658499_7098,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139457_7030,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577828_6024,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572925_6016,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167455_6023,NSR:Quay:75658,ATB:ServiceJourney:14_250203103573594_6015,1
NSR:Quay:77903,ATB:ServiceJourney:640_241205091488248_9,NSR:Quay:77903,ATB:ServiceJourney:7419_241205091488234_11,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085374645_57,NSR:Quay:72888,ATB:ServiceJourney:82_250203085193913_65,1
NSR:Quay:105818,ATB:ServiceJourney:733_241205091486499_3,NSR:Quay:105818,ATB:ServiceJourney:7311_241205091486648_3,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577687_160,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697239_30,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577287_7051,NSR:Quay:72888,ATB:ServiceJourney:82_241107118768349_7058,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577321_101,NSR:Quay:72888,ATB:ServiceJourney:82_241107118766232_118,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577474_7099,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922681_7046,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577864_7032,NSR:Quay:75607,ATB:ServiceJourney:72_240516085574467_7008,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577841_6162,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697930_6016,1
NSR:Quay:74192,ATB:ServiceJourney:72_250228142140586_62,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572752_39,1
NSR:Quay:73032,ATB:ServiceJourney:3_250131110661767_7104,NSR:Quay:73032,ATB:ServiceJourney:42_240516085580069_7091,1
NSR:Quay:73193,ATB:ServiceJourney:480_241021121639388_5,NSR:Quay:73193,ATB:ServiceJourney:340_241021121641584_33,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577454_7059,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921344_7026,1
NSR:Quay:72767,ATB:ServiceJourney:350_250212077047786_10,NSR:Quay:73240,ATB:ServiceJourney:452_241021121642239_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577846_6172,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572949_6068,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577847_6174,NSR:Quay:72946,ATB:ServiceJourney:78_240516085574458_6072,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577857_7018,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573075_7006,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577322_105,NSR:Quay:72888,ATB:ServiceJourney:82_241107118766249_122,1
NSR:Quay:78355,ATB:ServiceJourney:640_250212077047465_15,NSR:Quay:78617,ATB:ServiceJourney:7507_241205091487929_12,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121639677_84,NSR:Quay:74803,ATB:ServiceJourney:420_241206088512243_6,1
NSR:Quay:72946,ATB:ServiceJourney:2_250113084172042_7018,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171439_7002,1
NSR:Quay:73032,ATB:ServiceJourney:3_241011095263209_258,NSR:Quay:73032,ATB:ServiceJourney:42_240516085574685_121,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084170841_119,NSR:Quay:74982,ATB:ServiceJourney:41_250113084168857_64,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577771_6084,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572651_6032,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085378146_6009,NSR:Quay:72888,ATB:ServiceJourney:82_250203085196531_6011,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658489_7078,NSR:Quay:72946,ATB:ServiceJourney:77_241111133699180_7010,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577555_59,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920390_10,1
NSR:Quay:78853,ATB:ServiceJourney:7415_241205091486697_2,NSR:Quay:103138,ATB:ServiceJourney:7412_250212077045934_4,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577612_6059,NSR:Quay:74982,ATB:ServiceJourney:44_241113104124284_6014,1
NSR:Quay:78617,ATB:ServiceJourney:640_250212077047465_15,NSR:Quay:78617,ATB:ServiceJourney:7519_241205091487869_21,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167349_6030,NSR:Quay:72946,ATB:ServiceJourney:77_250113084169231_6004,1
NSR:Quay:72946,ATB:ServiceJourney:2_241025073167335_152,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697239_30,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167305_34,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170757_10,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658406_224,NSR:Quay:72946,ATB:ServiceJourney:46_240923127734580_88,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657805_6041,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767656_6044,1
NSR:Quay:597,ATB:ServiceJourney:695_250228115420323_10,NSR:Quay:597,ATB:ServiceJourney:612_241205091486028_7,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167374_7076,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171428_7022,1
NSR:Quay:73907,ATB:ServiceJourney:5005_241205091487861_9,NSR:Quay:73907,ATB:ServiceJourney:504_241205091488182_19,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577129_6023,NSR:Quay:72888,ATB:ServiceJourney:82_241107118768400_6026,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085375954_25,NSR:Quay:72888,ATB:ServiceJourney:82_250203085190765_34,1
NSR:Quay:75287,ATB:ServiceJourney:83_240516085572253_3,NSR:Quay:75287,ATB:ServiceJourney:72_240516085572725_9,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167387_7,NSR:Quay:74982,ATB:ServiceJourney:41_250113084169983_4,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697171_2,NSR:Quay:74037,ATB:ServiceJourney:75_241111133507902_7,1
NSR:Quay:77026,ATB:ServiceJourney:670_241205091486504_6,NSR:Quay:77026,ATB:ServiceJourney:7708_241205091487977_15,1
NSR:Quay:74648,ATB:ServiceJourney:311_241021121642554_38,NSR:Quay:74648,ATB:ServiceJourney:310_241021121639166_30,1
NSR:Quay:71347,ATB:ServiceJourney:595_241021121640002_1,NSR:Quay:71347,ATB:ServiceJourney:452_241205091488546_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167315_14,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171471_8,1
NSR:Quay:73483,ATB:ServiceJourney:10_240902146533477_159,NSR:Quay:73483,ATB:ServiceJourney:80_240516085574411_23,1
NSR:Quay:73193,ATB:ServiceJourney:480_241021121639387_3,NSR:Quay:73193,ATB:ServiceJourney:440_250406121694653_13,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085376223_6033,NSR:Quay:72888,ATB:ServiceJourney:82_250203085182549_6036,1
NSR:Quay:80162,ATB:ServiceJourney:7206_241205091486335_6,NSR:Quay:80162,ATB:ServiceJourney:7205_241205091486869_10,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167470_7085,NSR:Quay:75658,ATB:ServiceJourney:14_250203104271031_7041,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110657982_237,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663252_70,1
NSR:Quay:74804,ATB:ServiceJourney:460_241205091486426_19,NSR:Quay:74804,ATB:ServiceJourney:310_241021121639217_51,1
NSR:Quay:74192,ATB:ServiceJourney:72_250228142143232_6,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572757_7,1
NSR:Quay:71412,ATB:ServiceJourney:311_241021121642509_16,NSR:Quay:71412,ATB:ServiceJourney:340_241205091485568_16,1
NSR:Quay:74037,ATB:ServiceJourney:77_250113084169236_7004,NSR:Quay:74037,ATB:ServiceJourney:75_250113084170666_7007,1
NSR:Quay:79400,ATB:ServiceJourney:7424_241205091487883_2,NSR:Quay:79400,ATB:ServiceJourney:7425_241205091488687_2,
NSR:Quay:73482,ATB:ServiceJourney:80_240516085574403_10,NSR:Quay:73482,ATB:ServiceJourney:10_250131110659589_88,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167430_6041,NSR:Quay:75658,ATB:ServiceJourney:79_250117151694363_6016,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577745_218,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572913_86,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167365_6066,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169556_6034,1
NSR:Quay:74649,ATB:ServiceJourney:310_241021121639214_43,NSR:Quay:74649,ATB:ServiceJourney:311_241021121642581_35,1
NSR:Quay:597,ATB:ServiceJourney:611_241021121639730_1,NSR:Quay:597,ATB:ServiceJourney:690_250515169522533_4,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577767_6076,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697340_6008,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577298_7005,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795415_7011,1
NSR:Quay:77344,ATB:ServiceJourney:7702_241205091487944_9,NSR:Quay:77344,ATB:ServiceJourney:7702_241205091487948_7,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084170808_121,NSR:Quay:75658,ATB:ServiceJourney:14_250131154776566_121,1
NSR:Quay:74804,ATB:ServiceJourney:460_241021121640093_5,NSR:Quay:74804,ATB:ServiceJourney:410_241205091485632_11,1
NSR:Quay:75658,ATB:ServiceJourney:1_250121130073547_7063,NSR:Quay:75658,ATB:ServiceJourney:14_250203104167997_7029,1
NSR:Quay:76289,ATB:ServiceJourney:695_250228115435081_7,NSR:Quay:76289,ATB:ServiceJourney:680_241021121641987_23,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577460_7071,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921388_7032,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577458_7067,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921366_7030,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380460_7021,NSR:Quay:72888,ATB:ServiceJourney:82_250203085187578_7022,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657805_6041,NSR:Quay:72888,ATB:ServiceJourney:82_241107118796044_6043,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133698274_7006,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663134_7007,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577709_74,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572630_24,1
NSR:Quay:74337,ATB:ServiceJourney:451_241021121639928_3,NSR:Quay:74337,ATB:ServiceJourney:452_241205091488546_2,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577557_63,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123679_10,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658307_66,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572889_30,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577815_246,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572612_84,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658317_86,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656297_32,1
NSR:Quay:75172,ATB:ServiceJourney:75_250113084170698_25,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179047_4,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577858_7020,NSR:Quay:75607,ATB:ServiceJourney:72_240516085574465_7004,1
NSR:Quay:74804,ATB:ServiceJourney:420_241206088514308_1,NSR:Quay:74804,ATB:ServiceJourney:310_241021121639209_27,1
NSR:Quay:75172,ATB:ServiceJourney:76_241007087179787_9,NSR:Quay:75172,ATB:ServiceJourney:75_241111133508237_17,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577162_29,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767390_6016,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577792_6126,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572658_6046,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577429_6033,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921549_6014,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658059_7065,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663485_7024,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657801_6025,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767587_6028,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167450_6013,NSR:Quay:75658,ATB:ServiceJourney:79_250117151693793_6004,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167278_50,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169548_22,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577416_6173,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922272_6064,1
NSR:Quay:74037,ATB:ServiceJourney:75_250131110663104_6016,NSR:Quay:74037,ATB:ServiceJourney:76_250131110661262_6003,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577603_6041,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123965_6008,1
NSR:Quay:597,ATB:ServiceJourney:690_241205091486060_3,NSR:Quay:597,ATB:ServiceJourney:610_241205091486433_8,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577455_7061,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123057_7022,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658316_84,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572892_36,1
NSR:Quay:73483,ATB:ServiceJourney:10_240902146534397_19,NSR:Quay:73483,ATB:ServiceJourney:80_240516085574445_3,1
NSR:Quay:73183,ATB:ServiceJourney:5471_241205091488158_3,NSR:Quay:73183,ATB:ServiceJourney:440_241205091488908_13,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084170815_116,NSR:Quay:75607,ATB:ServiceJourney:72_250211074649666_54,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658498_7096,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572836_7030,1
NSR:Quay:597,ATB:ServiceJourney:611_241021121639730_1,NSR:Quay:597,ATB:ServiceJourney:695_250228115439217_3,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657802_6029,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767605_6032,1
NSR:Quay:80162,ATB:ServiceJourney:723_241205091486223_2,NSR:Quay:80162,ATB:ServiceJourney:7307_241205091486638_1,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658273_32,NSR:Quay:75607,ATB:ServiceJourney:72_250228142138991_10,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167348_6028,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170768_6008,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658355_6048,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140673_6020,1
NSR:Quay:72660,ATB:ServiceJourney:591_241021121639961_7016,NSR:Quay:74644,ATB:ServiceJourney:452_241021121642240_7004,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577711_78,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572891_34,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577713_82,NSR:Quay:71982,ATB:ServiceJourney:73_240516085572770_16,1
NSR:Quay:72888,ATB:ServiceJourney:71_250131110657754_43,NSR:Quay:72888,ATB:ServiceJourney:82_241107118768609_58,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085379919_6037,NSR:Quay:72888,ATB:ServiceJourney:82_250203085197402_6039,1
NSR:Quay:103021,ATB:ServiceJourney:722_241205091486488_5,NSR:Quay:103021,ATB:ServiceJourney:5533_250212077045992_1,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577682_140,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572794_22,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085378729_6041,NSR:Quay:72888,ATB:ServiceJourney:82_250203085197690_6043,1
NSR:Quay:76289,ATB:ServiceJourney:695_250228115422100_6001,NSR:Quay:76289,ATB:ServiceJourney:680_250212077047473_6001,1
NSR:Quay:77344,ATB:ServiceJourney:7701_241205091487937_1,NSR:Quay:77344,ATB:ServiceJourney:7705_241205091487961_2,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658460_7020,NSR:Quay:75607,ATB:ServiceJourney:72_250228142139234_7004,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121639189_6012,NSR:Quay:74803,ATB:ServiceJourney:460_241021121640083_6002,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577589_199,NSR:Quay:75658,ATB:ServiceJourney:79_241113103920536_78,1
NSR:Quay:71982,ATB:ServiceJourney:2_241025073163486_92,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572799_14,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167470_7085,NSR:Quay:75658,ATB:ServiceJourney:79_250120146231488_7028,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167383_7092,NSR:Quay:75607,ATB:ServiceJourney:72_250211160611805_7030,1
NSR:Quay:75172,ATB:ServiceJourney:75_241111133505978_6,NSR:Quay:75172,ATB:ServiceJourney:76_241007087179047_4,1
NSR:Quay:77075,ATB:ServiceJourney:455_241205091488536_3,NSR:Quay:77081,ATB:ServiceJourney:552_241205091488523_4,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121639179_56,NSR:Quay:74814,ATB:ServiceJourney:470_250212077048783_8,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577841_6162,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572617_6058,1
NSR:Quay:75658,ATB:ServiceJourney:1_250121129497093_7051,NSR:Quay:75658,ATB:ServiceJourney:79_250117151694156_7016,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121639169_36,NSR:Quay:74803,ATB:ServiceJourney:5102_241205091485769_20,1
NSR:Quay:74841,ATB:ServiceJourney:5207_241205091485827_8,NSR:Quay:74841,ATB:ServiceJourney:5207_241205091485829_6,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658327_106,NSR:Quay:72946,ATB:ServiceJourney:77_241111133701145_20,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577169_41,NSR:Quay:72888,ATB:ServiceJourney:82_241107118800945_55,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133698351_7008,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663139_643,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658269_16,NSR:Quay:72946,ATB:ServiceJourney:216_240516085575311_8,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658404_4,NSR:Quay:71982,ATB:ServiceJourney:73_250131110656025_2,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085575699_34,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572758_23,1
NSR:Quay:110581,ATB:ServiceJourney:5205_250212077046134_6,NSR:Quay:110581,ATB:ServiceJourney:5209_250212077045085_4,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577414_6169,NSR:Quay:74982,ATB:ServiceJourney:41_240912065856042_6088,1
NSR:Quay:73756,ATB:ServiceJourney:5602_241205091485892_2,NSR:Quay:73755,ATB:ServiceJourney:460_250212077045658_5,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084172041_6087,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169743_6034,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658077_7101,NSR:Quay:74982,ATB:ServiceJourney:41_250131110660681_7044,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577330_6003,NSR:Quay:72888,ATB:ServiceJourney:82_241107118792389_6005,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085378146_6009,NSR:Quay:72888,ATB:ServiceJourney:82_250203085185090_6012,1
NSR:Quay:73032,ATB:ServiceJourney:3_250113084171147_4,NSR:Quay:73032,ATB:ServiceJourney:42_250113084169020_3,1
NSR:Quay:77581,ATB:ServiceJourney:7901_250212077045306_1,NSR:Quay:77581,ATB:ServiceJourney:7902_241205091488113_3,1
NSR:Quay:74138,ATB:ServiceJourney:5210_241205091485860_1,NSR:Quay:74138,ATB:ServiceJourney:5211_241205091488927_1,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577820_6008,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572921_6008,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658465_7030,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572825_7008,1
NSR:Quay:71982,ATB:ServiceJourney:2_250113084167487_58,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169172_16,1
NSR:Quay:74804,ATB:ServiceJourney:460_250212077046311_21,NSR:Quay:74804,ATB:ServiceJourney:310_241205091485993_89,1
NSR:Quay:74337,ATB:ServiceJourney:451_241021121639932_11,NSR:Quay:74337,ATB:ServiceJourney:452_241205091488555_8,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658034_7015,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663312_7004,1
NSR:Quay:74037,ATB:ServiceJourney:75_250113084170657_44,NSR:Quay:74037,ATB:ServiceJourney:77_250113084169249_29,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658342_208,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140603_64,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577475_7101,NSR:Quay:75658,ATB:ServiceJourney:14_240516085574929_7089,1
NSR:Quay:73193,ATB:ServiceJourney:480_241205091485715_6001,NSR:Quay:73193,ATB:ServiceJourney:440_241205091488915_6003,
NSR:Quay:78944,ATB:ServiceJourney:7315_241205091488101_11,NSR:Quay:78944,ATB:ServiceJourney:7313_241205091486905_21,
NSR:Quay:78945,ATB:ServiceJourney:7314_250521143296881_6,NSR:Quay:78945,ATB:ServiceJourney:7315_241205091488092_2,
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658342_208,NSR:Quay:71982,ATB:ServiceJourney:73_250131110656027_38,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577728_112,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573054_44,1
NSR:Quay:76289,ATB:ServiceJourney:783_241205091487793_5,NSR:Quay:76289,ATB:ServiceJourney:680_250212077047504_9,1
NSR:Quay:75658,ATB:ServiceJourney:1_250121129171627_7039,NSR:Quay:75658,ATB:ServiceJourney:79_250117151694121_7012,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658385_6108,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572939_6044,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658435_6140,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572818_6026,1
NSR:Quay:102047,ATB:ServiceJourney:670_241021121640188_6001,NSR:Quay:102047,ATB:ServiceJourney:311_241021121642500_6004,
NSR:Quay:71982,ATB:ServiceJourney:1_250113084170828_6094,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169184_6016,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577323_109,NSR:Quay:72888,ATB:ServiceJourney:82_250131110662843_128,1
NSR:Quay:77344,ATB:ServiceJourney:7707_250212077047184_4,NSR:Quay:77344,ATB:ServiceJourney:7712_241205091487998_9,1
NSR:Quay:74037,ATB:ServiceJourney:77_250113084169226_22,NSR:Quay:74037,ATB:ServiceJourney:75_250113084170675_49,1
NSR:Quay:77581,ATB:ServiceJourney:7901_241205091486064_1,NSR:Quay:77581,ATB:ServiceJourney:7902_241205091488116_7,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658052_7051,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663315_7022,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577616_6065,NSR:Quay:74982,ATB:ServiceJourney:44_241113104124004_6016,1
NSR:Quay:79400,ATB:ServiceJourney:7424_250403111005141_4,NSR:Quay:79400,ATB:ServiceJourney:7419_250212077045600_2,
